LATITUDE,LONGITUDE,SAMPLE_TIME_UTC,TAXON_NAME,CELLS_L,PROJECT_ID
-30.26768333,153.3959,6/09/2011 21:29,Tripos muelleri,8.168,796
-30.27566667,153.2995,28/05/2011 1:45,Ceratoneis closterium,362.461,796
-30.26768333,153.3959,6/09/2011 21:29,Pyrocystis noctiluca,4.084,796
-30.27566667,153.2995,28/05/2011 1:45,Cerataulina pelagica,5.105,796
-30.26768333,153.3959,6/09/2011 21:29,Oxytoxum laticeps,16.336,796
-30.27566667,153.2995,28/05/2011 1:45,Chaetoceros atlanticus,15.315,796
-30.26768333,153.3959,6/09/2011 21:29,Oxytoxum scolopax,4.084,796
-30.26768333,153.3959,6/09/2011 21:29,Oxytoxum variabile,73.513,796
-30.26768333,153.3959,6/09/2011 21:29,Phalacroma rotundatum,8.168,796
-29.99588333,153.2615667,11/10/2011 2:00,Oxytoxum variabile,90.757,796
-29.99588333,153.2615667,11/10/2011 2:00,Pronoctiluca cf. spp.,10.084,796
-29.99588333,153.2615667,11/10/2011 2:00,Prorocentrum cordatum,60.505,796
-29.99588333,153.2615667,11/10/2011 2:00,Prorocentrum dentatum,10.084,796
-29.99588333,153.2615667,11/10/2011 2:00,Prorocentrum triestinum,60.505,796
-29.99588333,153.2615667,11/10/2011 2:00,Protoperidinium bipes,10.084,796
-29.99588333,153.2615667,11/10/2011 2:00,Scrippsiella trochoidea,1482.366,796
-29.99588333,153.2615667,11/10/2011 2:00,Torodinium cf. robustum,10.084,796
-29.99588333,153.2615667,11/10/2011 2:00,Warnowia polyphemus,20.168,796
-29.99456667,153.4255,11/10/2011 0:45,Scrippsiella trochoidea,1388.584,796
-29.99456667,153.4255,11/10/2011 0:45,Torodinium cf. robustum,163.363,796
-29.99456667,153.4255,11/10/2011 0:45,Dictyocha fibula,20.42,796
-29.99456667,153.4255,11/10/2011 0:45,Trichodesmium erythraeum,16969.313,796
-29.99456667,153.4255,11/10/2011 0:45,Asterionellopsis glacialis,34.034,796
-30.27566667,153.2995,28/05/2011 1:45,Protoperidinium elegans,5.105,796
-29.99456667,153.4255,11/10/2011 0:45,Bacteriastrum hyalinum,17.017,796
-29.99456667,153.4255,11/10/2011 0:45,Ceratoneis closterium,1293.289,796
-29.99456667,153.4255,11/10/2011 0:45,Chaetoceros atlanticus,34.034,796
-29.99456667,153.4255,11/10/2011 0:45,Climacodium frauenfeldianum,68.068,796
-29.99525,153.5047833,9/10/2011 23:30,Chaetoceros curvisetus,204.204,796
-29.99525,153.5047833,9/10/2011 23:30,Chaetoceros lorenzianus,34.034,796
-29.99525,153.5047833,9/10/2011 23:30,Climacodium frauenfeldianum,102.102,796
-29.99525,153.5047833,9/10/2011 23:30,Dactyliosolen fragillissimus,578.577,796
-29.99525,153.5047833,9/10/2011 23:30,Eucampia cornuta,374.373,796
-29.99525,153.5047833,9/10/2011 23:30,Guinardia flaccida,34.034,796
-29.99525,153.5047833,9/10/2011 23:30,Guinardia striata,782.78,796
-29.99525,153.5047833,9/10/2011 23:30,Leptocylindrus danicus,2280.273,796
-29.99525,153.5047833,9/10/2011 23:30,Meuniera Meuniera,136.136,796
-30.27566667,153.2995,28/05/2011 1:45,Oxytoxum compressum,8.168,796
-30.12716667,153.2346667,10/10/2011 2:45,Pseudo-nitzschia cf. subcurvata,272.271,796
-30.12716667,153.2346667,10/10/2011 2:45,Trachyneis aspera,68.068,796
-30.12716667,153.2346667,10/10/2011 2:45,Triceratium obtusum,68.068,796
-30.27566667,153.2995,28/05/2011 1:45,Oxytoxum laticeps,20.42,796
-30.27431667,153.1952833,12/10/2011 1:30,Dactyliosolen fragillissimus,44.635,796
-30.27431667,153.1952833,12/10/2011 1:30,Guinardia flaccida,111.587,796
-30.27431667,153.1952833,12/10/2011 1:30,Guinardia striata,22.317,796
-30.27431667,153.1952833,12/10/2011 1:30,Gyrosigma cf. balticum,22.317,796
-30.27431667,153.1952833,12/10/2011 1:30,Hemiaulus membranaceus,44.635,796
-30.27431667,153.1952833,12/10/2011 1:30,Meuniera Meuniera,89.269,796
-30.27566667,153.2995,28/05/2011 1:45,Climacodium frauenfeldianum,81.681,796
-30.27431667,153.1952833,12/10/2011 1:30,Proboscia alata,66.952,796
-30.27425,153.2422667,12/10/2011 0:48,Bacteriastrum hyalinum,22.689,796
-30.27425,153.2422667,12/10/2011 0:48,Ceratoneis closterium,238.237,796
-30.27425,153.2422667,12/10/2011 0:48,Cerataulina pelagica,11.345,796
-30.27425,153.2422667,12/10/2011 0:48,Climacodium frauenfeldianum,22.689,796
-30.27425,153.2422667,12/10/2011 0:48,Dactyliosolen fragillissimus,68.068,796
-30.27425,153.2422667,12/10/2011 0:48,Grammatophora oceanica,22.689,796
-30.27425,153.2422667,12/10/2011 0:48,Guinardia flaccida,22.689,796
-30.27425,153.2422667,12/10/2011 0:48,Guinardia striata,283.616,796
-30.27425,153.2422667,12/10/2011 0:48,Helicotheca tamesis,136.136,796
-30.27425,153.2422667,12/10/2011 0:48,Hemiaulus membranaceus,11.345,796
-30.27571667,153.2994,12/10/2011 0:15,Trichodesmium erythraeum,163.363,796
-30.27571667,153.2994,12/10/2011 0:15,Asterionellopsis glacialis,11.345,796
-30.27571667,153.2994,12/10/2011 0:15,Ceratoneis closterium,90.757,796
-30.27571667,153.2994,12/10/2011 0:15,Climacodium frauenfeldianum,102.102,796
-30.27571667,153.2994,12/10/2011 0:15,Dactyliosolen fragillissimus,90.757,796
-30.2662,153.3965283,11/10/2011 22:45,Climacodium frauenfeldianum,81.681,796
-30.26583333,153.3933333,28/05/2011 4:30,Meuniera Meuniera,15.315,796
-30.2662,153.3965283,11/10/2011 22:45,Dactyliosolen fragillissimus,183.783,796
-30.2662,153.3965283,11/10/2011 22:45,Eucampia cornuta,40.841,796
-30.2662,153.3965283,11/10/2011 22:45,Guinardia flaccida,10.21,796
-30.2662,153.3965283,11/10/2011 22:45,Guinardia striata,234.834,796
-30.2662,153.3965283,11/10/2011 22:45,Helicotheca tamesis,20.42,796
-30.2662,153.3965283,11/10/2011 22:45,Hemiaulus hauckii,10.21,796
-30.2662,153.3965283,11/10/2011 22:45,Leptocylindrus danicus,265.465,796
-30.2662,153.3965283,11/10/2011 22:45,Meuniera Meuniera,61.261,796
-30.2662,153.3965283,11/10/2011 22:45,Paralia sulcata,20.42,796
-30.2662,153.3965283,11/10/2011 22:45,Planktoniella sol,10.21,796
-30.27431667,153.1952833,7/11/2011 1:27,Leptocylindrus danicus,149749.25,796
-30.27431667,153.1952833,7/11/2011 1:27,Proboscia alata,1361.357,796
-30.27431667,153.1952833,7/11/2011 1:27,Pseudo-nitzschia cf. subcurvata,680.678,796
-30.26583333,153.3933333,28/05/2011 4:30,Oxytoxum laticeps,10.21,796
-30.27425,153.2422667,7/11/2011 0:45,Trachyneis aspera,136.136,796
-30.27425,153.2422667,7/11/2011 0:45,Tripos muelleri,136.136,796
-29.99525,153.5047833,6/09/2011 0:45,Guinardia striata,54.454,796
-29.99525,153.5047833,6/09/2011 0:45,Hemiaulus hauckii,6.807,796
-29.99525,153.5047833,6/09/2011 0:45,Leptocylindrus danicus,6.807,796
-29.99525,153.5047833,6/09/2011 0:45,Proboscia alata,6.807,796
-29.99525,153.5047833,6/09/2011 0:45,Pseudo-nitzschia cf. subcurvata,13.614,796
-29.99525,153.5047833,6/09/2011 0:45,Triceratium obtusum,122.522,796
-30.12716667,153.2346667,6/09/2011 3:48,Paralia sulcata,23.77,796
-30.12716667,153.2346667,6/09/2011 3:48,Pseudo-nitzschia cf. subcurvata,5.738,796
-30.12716667,153.2346667,6/09/2011 3:48,Trachyneis aspera,5.738,796
-30.12716667,153.2346667,6/09/2011 3:48,Triceratium obtusum,4.918,796
-30.27383333,153.2426667,28/05/2011 0:30,Trachyneis aspera,25.525,796
-30.27455,153.2425833,6/09/2011 23:10,Tripos fusus,10.21,796
-30.27455,153.2425833,6/09/2011 23:10,Tripos lineatus,5.105,796
-30.27455,153.2425833,6/09/2011 23:10,Tripos muelleri,10.21,796
-30.27455,153.2425833,6/09/2011 23:10,Oxytoxum laticeps,20.42,796
-30.27608333,153.2992333,6/09/2011 22:32,Oxytoxum scolopax,5.105,796
-30.27608333,153.2992333,6/09/2011 22:32,Oxytoxum variabile,30.631,796
-30.27608333,153.2992333,6/09/2011 22:32,Pronoctiluca cf. spp.,10.21,796
-30.27608333,153.2992333,6/09/2011 22:32,Prorocentrum cordatum,96.997,796
-30.27608333,153.2992333,6/09/2011 22:32,Prorocentrum dentatum,30.631,796
-30.27608333,153.2992333,6/09/2011 22:32,Oxytoxum laticeps,25.525,796
-30.27608333,153.2992333,6/09/2011 22:32,Oxytoxum variabile,59.559,796
-30.27608333,153.2992333,6/09/2011 22:32,Pronoctiluca cf. spp.,8.508,796
-30.27608333,153.2992333,6/09/2011 22:32,Prorocentrum cordatum,280.78,796
-30.27608333,153.2992333,6/09/2011 22:32,Prorocentrum dentatum,25.525,796
-30.27608333,153.2992333,6/09/2011 22:32,Protoperidinium bipes,8.508,796
-30.27608333,153.2992333,6/09/2011 22:32,Scrippsiella trochoidea,229.729,796
-30.27608333,153.2992333,6/09/2011 22:32,Torodinium cf. robustum,34.034,796
-30.27608333,153.2992333,6/09/2011 22:32,Warnowia polyphemus,34.034,796
-30.26768333,153.3959,6/09/2011 21:29,Pronoctiluca cf. spp.,12.252,796
-30.26768333,153.3959,6/09/2011 21:29,Prorocentrum cordatum,65.345,796
-30.26768333,153.3959,6/09/2011 21:29,Prorocentrum dentatum,4.084,796
-30.26768333,153.3959,6/09/2011 21:29,Scrippsiella trochoidea,85.765,796
-30.26768333,153.3959,6/09/2011 21:29,Torodinium cf. robustum,73.513,796
-30.26768333,153.3959,6/09/2011 21:29,Warnowia polyphemus,12.252,796
-30.26768333,153.3959,6/09/2011 21:29,Dictyocha fibula,4.084,796
-30.26768333,153.3959,6/09/2011 21:29,Ceratoneis closterium,83,796
-29.99588333,153.2615667,11/10/2011 2:00,Trichodesmium erythraeum,20.168,796
-29.99456667,153.3395833,11/10/2011 1:25,Ceratoneis closterium,1871.866,796
-29.99456667,153.4255,11/10/2011 0:45,Dactyliosolen fragillissimus,340.339,796
-29.99456667,153.4255,11/10/2011 0:45,Eucampia cornuta,68.068,796
-30.27566667,153.2995,28/05/2011 1:45,Scrippsiella trochoidea,86.786,796
-29.99456667,153.4255,11/10/2011 0:45,Guinardia striata,289.288,796
-29.99456667,153.4255,11/10/2011 0:45,Helicotheca tamesis,17.017,796
-30.27566667,153.2995,28/05/2011 1:45,Torodinium cf. robustum,30.631,796
-29.99456667,153.4255,11/10/2011 0:45,Leptocylindrus danicus,646.644,796
-29.99456667,153.4255,11/10/2011 0:45,Proboscia alata,17.017,796
-29.99456667,153.4255,11/10/2011 0:45,Pseudo-nitzschia cf. subcurvata,833.831,796
-29.99525,153.5047833,9/10/2011 23:30,Proboscia alata,34.034,796
-29.99525,153.5047833,9/10/2011 23:30,Pseudo-nitzschia cf. subcurvata,1089.085,796
-30.27566667,153.2995,28/05/2011 1:45,Oxytoxum scolopax,4.084,796
-30.12716667,153.2346667,10/10/2011 2:45,Dinophysis acuminata,612.611,796
-30.27431667,153.1952833,12/10/2011 1:30,Pseudo-nitzschia cf. subcurvata,357.077,796
-30.27431667,153.1952833,12/10/2011 1:30,Trachyneis aspera,22.317,796
-30.27431667,153.1952833,12/10/2011 1:30,Tripos furca,22.317,796
-30.27431667,153.1952833,12/10/2011 1:30,Tripos fusus,200.856,796
-30.27431667,153.1952833,12/10/2011 1:30,Tripos lineatus,44.635,796
-30.27431667,153.1952833,12/10/2011 1:30,Tripos trichoceros,22.317,796
-30.27431667,153.1952833,12/10/2011 1:30,Tripos muelleri,22.317,796
-30.27431667,153.1952833,12/10/2011 1:30,Dinophysis acuminata,111.587,796
-30.27425,153.2422667,12/10/2011 0:48,Leptocylindrus danicus,11.345,796
-30.27425,153.2422667,12/10/2011 0:48,Meuniera Meuniera,11.345,796
-30.27425,153.2422667,12/10/2011 0:48,Paralia sulcata,147.48,796
-30.27425,153.2422667,12/10/2011 0:48,Pseudo-nitzschia cf. subcurvata,56.723,796
-30.27425,153.2422667,12/10/2011 0:48,Trachyneis aspera,11.345,796
-30.27571667,153.2994,12/10/2011 0:15,Guinardia striata,170.17,796
-30.27571667,153.2994,12/10/2011 0:15,Helicotheca tamesis,56.723,796
-30.27566667,153.2995,28/05/2011 1:45,Torodinium cf. robustum,61.261,796
-30.27571667,153.2994,12/10/2011 0:15,Leptocylindrus danicus,11.345,796
-30.27571667,153.2994,12/10/2011 0:15,Meuniera Meuniera,34.034,796
-30.2905,153.2816667,27/05/2011 5:30,Proboscia alata,56.156,796
-30.27571667,153.2994,12/10/2011 0:15,Paralia sulcata,90.757,796
-30.27571667,153.2994,12/10/2011 0:15,Planktoniella sol,11.345,796
-30.27571667,153.2994,12/10/2011 0:15,Pseudo-nitzschia cf. subcurvata,56.723,796
-30.2662,153.3965283,11/10/2011 22:45,Proboscia alata,30.631,796
-30.2662,153.3965283,11/10/2011 22:45,Pseudo-nitzschia cf. subcurvata,245.044,796
-30.2662,153.3965283,11/10/2011 22:45,Triceratium obtusum,10.21,796
-30.2662,153.3965283,11/10/2011 22:45,Tripos fusus,10.21,796
-30.2662,153.3965283,11/10/2011 22:45,Tripos trichoceros,10.21,796
-30.26583333,153.3933333,28/05/2011 4:30,Oxytoxum scolopax,5.105,796
-30.26583333,153.3933333,28/05/2011 4:30,Dactyliosolen fragillissimus,93.35,796
-30.27425,153.2422667,7/11/2011 0:45,Prorocentrum cordatum,408.407,796
-30.27425,153.2422667,7/11/2011 0:45,Prorocentrum dentatum,136.136,796
-30.27425,153.2422667,7/11/2011 0:45,Prorocentrum rhathymum,136.136,796
-30.27425,153.2422667,7/11/2011 0:45,Scrippsiella trochoidea,1633.628,796
-30.27425,153.2422667,7/11/2011 0:45,Torodinium cf. robustum,136.136,796
-29.99525,153.5047833,6/09/2011 0:45,Tripos lineatus,6.807,796
-30.27383333,153.2426667,28/05/2011 0:30,Ceratoneis closterium,137.837,796
-29.99525,153.5047833,6/09/2011 0:45,Oxytoxum compressum,6.807,796
-29.99525,153.5047833,6/09/2011 0:45,Oxytoxum laticeps,34.034,796
-30.12716667,153.2346667,6/09/2011 3:48,Dinophysis acuminata,181.967,796
-30.12716667,153.2346667,6/09/2011 3:48,Oxytoxum variabile,0.82,796
-30.12716667,153.2346667,6/09/2011 3:48,Pronoctiluca cf. spp.,0.82,796
-30.27455,153.2425833,6/09/2011 23:10,Oxytoxum variabile,102.102,796
-30.27455,153.2425833,6/09/2011 23:10,Pronoctiluca cf. spp.,20.42,796
-30.27455,153.2425833,6/09/2011 23:10,Prorocentrum cordatum,474.773,796
-30.27455,153.2425833,6/09/2011 23:10,Prorocentrum dentatum,51.051,796
-30.27455,153.2425833,6/09/2011 23:10,Prorocentrum rostratum,10.21,796
-30.27455,153.2425833,6/09/2011 23:10,Prorocentrum triestinum,30.631,796
-30.27455,153.2425833,6/09/2011 23:10,Scrippsiella trochoidea,336.936,796
-30.27455,153.2425833,6/09/2011 23:10,Torodinium cf. robustum,91.892,796
-30.27455,153.2425833,6/09/2011 23:10,Asterionellopsis glacialis,20.42,796
-30.27608333,153.2992333,6/09/2011 22:32,Prorocentrum triestinum,35.736,796
-30.27608333,153.2992333,6/09/2011 22:32,Protoperidinium bipes,10.21,796
-30.27608333,153.2992333,6/09/2011 22:32,Torodinium cf. robustum,112.312,796
-30.27608333,153.2992333,6/09/2011 22:32,Dictyocha fibula,5.105,796
-30.27566667,153.2995,28/05/2011 1:45,Leptocylindrus mediterraneus,15.315,796
-30.27608333,153.2992333,6/09/2011 22:32,Ceratoneis closterium,313.112,796
-30.27608333,153.2992333,6/09/2011 22:32,Dictyocha fibula,34.034,796
-30.26768333,153.3959,6/09/2011 21:29,Bacteriastrum hyalinum,5.105,796
-30.26768333,153.3959,6/09/2011 21:29,Ceratoneis closterium,96.997,796
-30.26768333,153.3959,6/09/2011 21:29,Chaetoceros lorenzianus,5.105,796
-30.26768333,153.3959,6/09/2011 21:29,Climacodium frauenfeldianum,20.42,796
-30.26768333,153.3959,6/09/2011 21:29,Dactyliosolen fragillissimus,5.105,796
-30.26768333,153.3959,6/09/2011 21:29,Chaetoceros lorenzianus,1,796
-30.26768333,153.3959,6/09/2011 21:29,Climacodium frauenfeldianum,16,796
-30.26768333,153.3959,6/09/2011 21:29,Dactyliosolen fragillissimus,11,796
-30.26768333,153.3959,6/09/2011 21:29,Grammatophora marina,6,796
-30.26768333,153.3959,6/09/2011 21:29,Grammatophora oceanica,2,796
-30.26768333,153.3959,6/09/2011 21:29,Guinardia flaccida,5,796
-30.26768333,153.3959,6/09/2011 21:29,Guinardia striata,10,796
-30.26768333,153.3959,6/09/2011 21:29,Helicotheca tamesis,3,796
-30.26768333,153.3959,6/09/2011 21:29,Leptocylindrus danicus,1,796
-30.26768333,153.3959,6/09/2011 21:29,Meuniera Meuniera,7,796
-29.99456667,153.3395833,11/10/2011 1:25,Guinardia flaccida,34.034,796
-29.99456667,153.3395833,11/10/2011 1:25,Guinardia striata,102.102,796
-29.99456667,153.3395833,11/10/2011 1:25,Pseudo-nitzschia cf. subcurvata,204.204,796
-30.27566667,153.2995,28/05/2011 1:45,Dictyocha fibula,30.631,796
-30.27566667,153.2995,28/05/2011 1:45,Planktoniella sol,4.084,796
-29.99525,153.5047833,9/10/2011 23:30,Oxytoxum laticeps,34.034,796
-29.99525,153.5047833,9/10/2011 23:30,Oxytoxum variabile,340.339,796
-30.27566667,153.2995,28/05/2011 1:45,Proboscia alata,4.084,796
-29.99525,153.5047833,9/10/2011 23:30,Pronoctiluca cf. spp.,34.034,796
-29.99525,153.5047833,9/10/2011 23:30,Prorocentrum cordatum,612.611,796
-29.99525,153.5047833,9/10/2011 23:30,Prorocentrum dentatum,136.136,796
-30.27566667,153.2995,28/05/2011 1:45,Oxytoxum variabile,16.336,796
-30.12716667,153.2346667,10/10/2011 2:45,Prorocentrum cordatum,612.611,796
-30.12716667,153.2346667,10/10/2011 2:45,Prorocentrum triestinum,4560.545,796
-30.12716667,153.2346667,10/10/2011 2:45,Protoperidinium bipes,68.068,796
-30.12716667,153.2346667,10/10/2011 2:45,Scrippsiella trochoidea,9053.023,796
-30.12716667,153.2346667,10/10/2011 2:45,Torodinium cf. robustum,476.475,796
-30.12716667,153.2346667,10/10/2011 2:45,Warnowia polyphemus,136.136,796
-30.12716667,153.2346667,10/10/2011 2:45,Trichodesmium erythraeum,433183.739,796
-30.12716667,153.2346667,10/10/2011 2:45,Asterionellopsis glacialis,24.31,796
-30.2905,153.2816667,27/05/2011 5:30,Helicotheca tamesis,15.315,796
-30.27431667,153.1952833,12/10/2011 1:30,Noctiluca scintillans,66.952,796
-30.27566667,153.2995,28/05/2011 1:45,Dactyliosolen fragillissimus,51.051,796
-30.27431667,153.1952833,12/10/2011 1:30,Oxytoxum variabile,290.125,796
-30.27431667,153.1952833,12/10/2011 1:30,Prorocentrum cordatum,446.346,796
-30.27431667,153.1952833,12/10/2011 1:30,Prorocentrum dentatum,446.346,796
-30.27431667,153.1952833,12/10/2011 1:30,Prorocentrum triestinum,1249.77,796
-30.27431667,153.1952833,12/10/2011 1:30,Protoperidinium bipes,111.587,796
-30.27425,153.2422667,12/10/2011 0:48,Dinophysis acuminata,113.446,796
-30.27425,153.2422667,12/10/2011 0:48,Oxytoxum variabile,22.689,796
-30.27566667,153.2995,28/05/2011 1:45,Dictyocha fibula,30.631,796
-30.27571667,153.2994,12/10/2011 0:15,Dinophysis acuminata,22.689,796
-30.2662,153.3965283,11/10/2011 22:45,Oxytoxum variabile,102.102,796
-30.26583333,153.3933333,28/05/2011 4:30,Proboscia alata,20.42,796
-30.2662,153.3965283,11/10/2011 22:45,Pronoctiluca cf. spp.,10.21,796
-30.2662,153.3965283,11/10/2011 22:45,Prorocentrum cordatum,142.942,796
-30.2662,153.3965283,11/10/2011 22:45,Prorocentrum dentatum,81.681,796
-30.2662,153.3965283,11/10/2011 22:45,Protoperidinium bipes,20.42,796
-30.26583333,153.3933333,28/05/2011 4:30,Oxytoxum variabile,40.841,796
-30.27431667,153.1952833,7/11/2011 1:27,Scrippsiella trochoidea,680.678,796
-30.27431667,153.1952833,7/11/2011 1:27,Asterionellopsis glacialis,2008.559,796
-30.27431667,153.1952833,7/11/2011 1:27,Bacteriastrum hyalinum,111.587,796
-30.27425,153.2422667,7/11/2011 0:45,Asterionellopsis glacialis,2076.069,796
-30.27425,153.2422667,7/11/2011 0:45,Ceratoneis closterium,646.644,796
-30.27425,153.2422667,7/11/2011 0:45,Cerataulina pelagica,272.271,796
-30.27425,153.2422667,7/11/2011 0:45,Chaetoceros curvisetus,68.068,796
-30.27425,153.2422667,7/11/2011 0:45,Dactyliosolen fragillissimus,476.475,796
-30.27425,153.2422667,7/11/2011 0:45,Eucampia cornuta,374.373,796
-30.27383333,153.2426667,28/05/2011 0:30,Chaetoceros atlanticus,35.736,796
-29.99525,153.5047833,6/09/2011 0:45,Oxytoxum scolopax,6.807,796
-29.99525,153.5047833,6/09/2011 0:45,Oxytoxum variabile,81.681,796
-29.99525,153.5047833,6/09/2011 0:45,Pronoctiluca cf. spp.,13.614,796
-29.99525,153.5047833,6/09/2011 0:45,Prorocentrum cordatum,612.611,796
-29.99525,153.5047833,6/09/2011 0:45,Prorocentrum dentatum,81.681,796
-29.99525,153.5047833,6/09/2011 0:45,Prorocentrum micans,6.807,796
-29.99525,153.5047833,6/09/2011 0:45,Scrippsiella trochoidea,598.997,796
-29.99525,153.5047833,6/09/2011 0:45,Torodinium cf. robustum,265.465,796
-29.99525,153.5047833,6/09/2011 0:45,Dictyocha fibula,27.227,796
-29.99525,153.5047833,6/09/2011 0:45,Trichodesmium erythraeum,456.055,796
-30.12716667,153.2346667,6/09/2011 3:48,Prorocentrum triestinum,0.82,796
-30.12716667,153.2346667,6/09/2011 3:48,Protoperidinium bipes,1.639,796
-30.12716667,153.2346667,6/09/2011 3:48,Scrippsiella trochoidea,8.197,796
-30.12716667,153.2346667,6/09/2011 3:48,Torodinium cf. robustum,0.82,796
-30.12716667,153.2346667,6/09/2011 3:48,Trichodesmium erythraeum,23.77,796
-30.2747,153.1956833,6/09/2011 23:42,Asterionellopsis glacialis,10.21,796
-30.2747,153.1956833,6/09/2011 23:42,Ceratoneis closterium,867.865,796
-30.27455,153.2425833,6/09/2011 23:10,Ceratoneis closterium,163.363,796
-30.27455,153.2425833,6/09/2011 23:10,Climacodium frauenfeldianum,6.807,796
-30.27455,153.2425833,6/09/2011 23:10,Dactyliosolen fragillissimus,27.227,796
-30.27383333,153.2426667,28/05/2011 0:30,Scrippsiella trochoidea,20.42,796
-30.27455,153.2425833,6/09/2011 23:10,Guinardia striata,34.034,796
-30.27608333,153.2992333,6/09/2011 22:32,Climacodium frauenfeldianum,13.614,796
-30.27608333,153.2992333,6/09/2011 22:32,Dactyliosolen fragillissimus,47.647,796
-30.27608333,153.2992333,6/09/2011 22:32,Guinardia striata,156.556,796
-30.27608333,153.2992333,6/09/2011 22:32,Leptocylindrus danicus,27.227,796
-30.27608333,153.2992333,6/09/2011 22:32,Paralia sulcata,102.102,796
-30.26768333,153.3959,6/09/2011 21:29,Grammatophora oceanica,10.21,796
-30.26768333,153.3959,6/09/2011 21:29,Guinardia striata,45.946,796
-30.26768333,153.3959,6/09/2011 21:29,Hemiaulus hauckii,15.315,796
-30.26768333,153.3959,6/09/2011 21:29,Hemiaulus membranaceus,25.525,796
-30.26768333,153.3959,6/09/2011 21:29,Leptocylindrus danicus,117.417,796
-30.2905,153.2816667,27/05/2011 5:30,Ceratoneis closterium,153.153,796
-30.26768333,153.3959,6/09/2011 21:29,Proboscia alata,20.42,796
-30.26768333,153.3959,6/09/2011 21:29,Pseudo-nitzschia cf. subcurvata,10.21,796
-30.26768333,153.3959,6/09/2011 21:29,Triceratium obtusum,20.42,796
-30.27566667,153.2995,28/05/2011 1:45,Climacodium frauenfeldianum,35.736,796
-30.26768333,153.3959,6/09/2011 21:29,Pseudo-nitzschia cf. subcurvata,34,796
-30.26768333,153.3959,6/09/2011 21:29,Trachyneis aspera,7,796
-30.26768333,153.3959,6/09/2011 21:29,Triceratium obtusum,15,796
-29.99456667,153.3395833,11/10/2011 1:25,Tripos fusus,34.034,796
-30.27566667,153.2995,28/05/2011 1:45,Tripos lineatus,5.105,796
-29.99456667,153.3395833,11/10/2011 1:25,Dinophysis acuminata,952.95,796
-29.99456667,153.3395833,11/10/2011 1:25,Noctiluca scintillans,102.102,796
-29.99456667,153.4255,11/10/2011 0:45,Oxytoxum variabile,221.22,796
-29.99456667,153.4255,11/10/2011 0:45,Prorocentrum cordatum,476.475,796
-29.99456667,153.4255,11/10/2011 0:45,Prorocentrum dentatum,51.051,796
-29.99456667,153.4255,11/10/2011 0:45,Prorocentrum micans,17.017,796
-29.99456667,153.4255,11/10/2011 0:45,Scrippsiella trochoidea,204.204,796
-29.99456667,153.4255,11/10/2011 0:45,Torodinium cf. robustum,51.051,796
-29.99525,153.5047833,9/10/2011 23:30,Scrippsiella trochoidea,238.237,796
-29.99525,153.5047833,9/10/2011 23:30,Torodinium cf. robustum,68.068,796
-30.27566667,153.2995,28/05/2011 1:45,Pseudo-nitzschia cf. subcurvata,122.522,796
-29.99525,153.5047833,9/10/2011 23:30,Asterionellopsis glacialis,13.614,796
-29.99525,153.5047833,9/10/2011 23:30,Ceratoneis closterium,326.726,796
-29.99525,153.5047833,9/10/2011 23:30,Chaetoceros atlanticus,27.227,796
-30.12716667,153.2346667,10/10/2011 2:45,Ceratoneis closterium,97.24,796
-30.12716667,153.2346667,10/10/2011 2:45,Dactyliosolen fragillissimus,24.31,796
-30.12716667,153.2346667,10/10/2011 2:45,Eucampia cornuta,48.62,796
-30.12716667,153.2346667,10/10/2011 2:45,Guinardia flaccida,607.749,796
-30.12716667,153.2346667,10/10/2011 2:45,Guinardia striata,437.579,796
-30.12716667,153.2346667,10/10/2011 2:45,Helicotheca tamesis,72.93,796
-30.27431667,153.1952833,12/10/2011 1:30,Scrippsiella trochoidea,915.01,796
-30.27431667,153.1952833,12/10/2011 1:30,Warnowia polyphemus,44.635,796
-30.27431667,153.1952833,12/10/2011 1:30,Trichodesmium erythraeum,44.635,796
-30.27425,153.2422667,12/10/2011 0:48,Ceratoneis closterium,285.885,796
-30.27425,153.2422667,12/10/2011 0:48,Prorocentrum cordatum,113.446,796
-30.27425,153.2422667,12/10/2011 0:48,Prorocentrum dentatum,11.345,796
-30.27425,153.2422667,12/10/2011 0:48,Scrippsiella trochoidea,11.345,796
-30.27425,153.2422667,12/10/2011 0:48,Torodinium cf. robustum,56.723,796
-30.27571667,153.2994,12/10/2011 0:15,Ceratoneis closterium,81.681,796
-30.27571667,153.2994,12/10/2011 0:15,Oxytoxum variabile,90.757,796
-30.27571667,153.2994,12/10/2011 0:15,Pronoctiluca cf. spp.,11.345,796
-30.27571667,153.2994,12/10/2011 0:15,Prorocentrum cordatum,45.379,796
-30.27571667,153.2994,12/10/2011 0:15,Asterionellopsis glacialis,5.834,796
-30.2662,153.3965283,11/10/2011 22:45,Scrippsiella trochoidea,20.42,796
-30.2662,153.3965283,11/10/2011 22:45,Torodinium cf. robustum,20.42,796
-30.26583333,153.3933333,28/05/2011 4:30,Pseudo-nitzschia cf. subcurvata,81.681,796
-30.2662,153.3965283,11/10/2011 22:45,Dictyocha fibula,61.261,796
-30.2662,153.3965283,11/10/2011 22:45,Trichodesmium erythraeum,61.261,796
-30.2662,153.3965283,11/10/2011 22:45,Asterionellopsis glacialis,56.723,796
-30.2662,153.3965283,11/10/2011 22:45,Ceratoneis closterium,499.164,796
